run_id,benchmark,method,noise_type,noise_rate,seed,bin_center,bin_acc,bin_conf,bin_count
cifar10n_taskil__c10n_aggre__oracle__seed3,cifar10n_taskil,oracle,cifar10n:aggre,0.089,3,0.5,0.5813953488372093,0.5172200937603795,86
cifar10n_taskil__c10n_aggre__oracle__seed3,cifar10n_taskil,oracle,cifar10n:aggre,0.089,3,0.5666666666666667,0.5819209039548022,0.5655232135858913,177
cifar10n_taskil__c10n_aggre__oracle__seed3,cifar10n_taskil,oracle,cifar10n:aggre,0.089,3,0.6333333333333333,0.518324607329843,0.6334675547340154,191
cifar10n_taskil__c10n_aggre__oracle__seed3,cifar10n_taskil,oracle,cifar10n:aggre,0.089,3,0.7,0.6261261261261262,0.7013626555064777,222
cifar10n_taskil__c10n_aggre__oracle__seed3,cifar10n_taskil,oracle,cifar10n:aggre,0.089,3,0.7666666666666666,0.6058091286307054,0.7675763215266818,241
cifar10n_taskil__c10n_aggre__oracle__seed3,cifar10n_taskil,oracle,cifar10n:aggre,0.089,3,0.8333333333333334,0.6726618705035972,0.8346924458047469,278
cifar10n_taskil__c10n_aggre__oracle__seed3,cifar10n_taskil,oracle,cifar10n:aggre,0.089,3,0.9,0.7030651340996169,0.904542040665031,522
cifar10n_taskil__c10n_aggre__oracle__seed3,cifar10n_taskil,oracle,cifar10n:aggre,0.089,3,0.9666666666666667,0.8671946390496497,0.9881620458121566,3283
cifar10n_taskil__c10n_aggre__oracle__seed4,cifar10n_taskil,oracle,cifar10n:aggre,0.088,4,0.03333333333333333,,,0
cifar10n_taskil__c10n_aggre__oracle__seed4,cifar10n_taskil,oracle,cifar10n:aggre,0.088,4,0.1,,,0
cifar10n_taskil__c10n_aggre__oracle__seed4,cifar10n_taskil,oracle,cifar10n:aggre,0.088,4,0.16666666666666669,,,0
cifar10n_taskil__c10n_aggre__oracle__seed4,cifar10n_taskil,oracle,cifar10n:aggre,0.088,4,0.23333333333333334,,,0
cifar10n_taskil__c10n_aggre__oracle__seed4,cifar10n_taskil,oracle,cifar10n:aggre,0.088,4,0.3,,,0
cifar10n_taskil__c10n_aggre__oracle__seed4,cifar10n_taskil,oracle,cifar10n:aggre,0.088,4,0.3666666666666667,,,0
cifar10n_taskil__c10n_aggre__oracle__seed4,cifar10n_taskil,oracle,cifar10n:aggre,0.088,4,0.43333333333333335,,,0
cifar10n_taskil__c10n_aggre__oracle__seed4,cifar10n_taskil,oracle,cifar10n:aggre,0.088,4,0.5,0.5405405405405406,0.515300382633467,74
cifar10n_taskil__c10n_aggre__oracle__seed4,cifar10n_taskil,oracle,cifar10n:aggre,0.088,4,0.5666666666666667,0.5229885057471264,0.5654519422986042,174
cifar10n_taskil__c10n_aggre__oracle__seed4,cifar10n_taskil,oracle,cifar10n:aggre,0.088,4,0.6333333333333333,0.5642458100558659,0.6332426970231466,179
cifar10n_taskil__c10n_aggre__oracle__seed4,cifar10n_taskil,oracle,cifar10n:aggre,0.088,4,0.7,0.5373134328358209,0.6993584499430301,201
cifar10n_taskil__c10n_aggre__oracle__seed4,cifar10n_taskil,oracle,cifar10n:aggre,0.088,4,0.7666666666666666,0.5693069306930693,0.7680827712658609,202
cifar10n_taskil__c10n_aggre__oracle__seed4,cifar10n_taskil,oracle,cifar10n:aggre,0.088,4,0.8333333333333334,0.6870748299319728,0.8358549335781409,294
cifar10n_taskil__c10n_aggre__oracle__seed4,cifar10n_taskil,oracle,cifar10n:aggre,0.088,4,0.9,0.698744769874477,0.9025561894333013,478
cifar10n_taskil__c10n_aggre__oracle__seed4,cifar10n_taskil,oracle,cifar10n:aggre,0.088,4,0.9666666666666667,0.8808122424955857,0.9888407727807602,3398
cifar10n_taskil__c10n_worse__derpp__seed0,cifar10n_taskil,derpp,cifar10n:worse,0.4,0,0.03333333333333333,,,0
cifar10n_taskil__c10n_worse__derpp__seed0,cifar10n_taskil,derpp,cifar10n:worse,0.4,0,0.1,,,0
cifar10n_taskil__c10n_worse__derpp__seed0,cifar10n_taskil,derpp,cifar10n:worse,0.4,0,0.16666666666666669,,,0
cifar10n_taskil__c10n_worse__derpp__seed0,cifar10n_taskil,derpp,cifar10n:worse,0.4,0,0.23333333333333334,,,0
cifar10n_taskil__c10n_worse__derpp__seed0,cifar10n_taskil,derpp,cifar10n:worse,0.4,0,0.3,,,0
cifar10n_taskil__c10n_worse__derpp__seed0,cifar10n_taskil,derpp,cifar10n:worse,0.4,0,0.3666666666666667,,,0
cifar10n_taskil__c10n_worse__derpp__seed0,cifar10n_taskil,derpp,cifar10n:worse,0.4,0,0.43333333333333335,,,0
cifar10n_taskil__c10n_worse__derpp__seed0,cifar10n_taskil,derpp,cifar10n:worse,0.4,0,0.5,0.5356521739130434,0.5171946415693863,575
cifar10n_taskil__c10n_worse__derpp__seed0,cifar10n_taskil,derpp,cifar10n:worse,0.4,0,0.5666666666666667,0.544425087108014,0.5657819785203668,1148
cifar10n_taskil__c10n_worse__derpp__seed0,cifar10n_taskil,derpp,cifar10n:worse,0.4,0,0.6333333333333333,0.5767676767676768,0.6333995607164171,990
cifar10n_taskil__c10n_worse__derpp__seed0,cifar10n_taskil,derpp,cifar10n:worse,0.4,0,0.7,0.6054827175208581,0.6991025432500282,839
cifar10n_taskil__c10n_worse__derpp__seed0,cifar10n_taskil,derpp,cifar10n:worse,0.4,0,0.7666666666666666,0.6841294298921418,0.7650915653385991,649
cifar10n_taskil__c10n_worse__derpp__seed0,cifar10n_taskil,derpp,cifar10n:worse,0.4,0,0.8333333333333334,0.7336343115124153,0.8313208600468345,443
cifar10n_taskil__c10n_worse__derpp__seed0,cifar10n_taskil,derpp,cifar10n:worse,0.4,0,0.9,0.7290836653386454,0.8955349527982127,251
cifar10n_taskil__c10n_worse__derpp__seed0,cifar10n_taskil,derpp,cifar10n:worse,0.4,0,0.9666666666666667,0.8285714285714286,0.9620202388082232,105
cifar10n_taskil__c10n_worse__derpp__seed1,cifar10n_taskil,derpp,cifar10n:worse,0.393,1,0.03333333333333333,,,0
cifar10n_taskil__c10n_worse__derpp__seed1,cifar10n_taskil,derpp,cifar10n:worse,0.393,1,0.1,,,0
cifar10n_taskil__c10n_worse__derpp__seed1,cifar10n_taskil,derpp,cifar10n:worse,0.393,1,0.16666666666666669,,,0
cifar10n_taskil__c10n_worse__derpp__seed1,cifar10n_taskil,derpp,cifar10n:worse,0.393,1,0.23333333333333334,,,0
cifar10n_taskil__c10n_worse__derpp__seed1,cifar10n_taskil,derpp,cifar10n:worse,0.393,1,0.3,,,0
cifar10n_taskil__c10n_worse__derpp__seed1,cifar10n_taskil,derpp,cifar10n:worse,0.393,1,0.3666666666666667,,,0
cifar10n_taskil__c10n_worse__derpp__seed1,cifar10n_taskil,derpp,cifar10n:worse,0.393,1,0.43333333333333335,,,0
cifar10n_taskil__c10n_worse__derpp__seed1,cifar10n_taskil,derpp,cifar10n:worse,0.393,1,0.5,0.5239923224568138,0.5164046777187062,521
cifar10n_taskil__c10n_worse__derpp__seed1,cifar10n_taskil,derpp,cifar10n:worse,0.393,1,0.5666666666666667,0.5374087591240876,0.5663870966782535,1096
cifar10n_taskil__c10n_worse__derpp__seed1,cifar10n_taskil,derpp,cifar10n:worse,0.393,1,0.6333333333333333,0.55859375,0.6323369897436351,1024
cifar10n_taskil__c10n_worse__derpp__seed1,cifar10n_taskil,derpp,cifar10n:worse,0.393,1,0.7,0.621773288439955,0.6995599063157233,891
cifar10n_taskil__c10n_worse__derpp__seed1,cifar10n_taskil,derpp,cifar10n:worse,0.393,1,0.7666666666666666,0.6513056835637481,0.7633872485380568,651
cifar10n_taskil__c10n_worse__derpp__seed1,cifar10n_taskil,derpp,cifar10n:worse,0.393,1,0.8333333333333334,0.7328767123287672,0.82880800771931,438
cifar10n_taskil__c10n_worse__derpp__seed1,cifar10n_taskil,derpp,cifar10n:worse,0.393,1,0.9,0.8,0.8956748337972732,210
cifar10n_taskil__c10n_worse__derpp__seed1,cifar10n_taskil,derpp,cifar10n:worse,0.393,1,0.9666666666666667,0.8520710059171598,0.9752620899465663,169
cifar10n_taskil__c10n_worse__derpp__seed2,cifar10n_taskil,derpp,cifar10n:worse,0.402,2,0.03333333333333333,,,0
cifar10n_taskil__c10n_worse__derpp__seed2,cifar10n_taskil,derpp,cifar10n:worse,0.402,2,0.1,,,0
cifar10n_taskil__c10n_worse__derpp__seed2,cifar10n_taskil,derpp,cifar10n:worse,0.402,2,0.16666666666666669,,,0
cifar10n_taskil__c10n_worse__derpp__seed2,cifar10n_taskil,derpp,cifar10n:worse,0.402,2,0.23333333333333334,,,0
cifar10n_taskil__c10n_worse__derpp__seed2,cifar10n_taskil,derpp,cifar10n:worse,0.402,2,0.3,,,0
cifar10n_taskil__c10n_worse__derpp__seed2,cifar10n_taskil,derpp,cifar10n:worse,0.402,2,0.3666666666666667,,,0
cifar10n_taskil__c10n_worse__derpp__seed2,cifar10n_taskil,derpp,cifar10n:worse,0.402,2,0.43333333333333335,,,0
cifar10n_taskil__c10n_worse__derpp__seed2,cifar10n_taskil,derpp,cifar10n:worse,0.402,2,0.5,0.5138888888888888,0.5166407905427026,648
cifar10n_taskil__c10n_worse__derpp__seed2,cifar10n_taskil,derpp,cifar10n:worse,0.402,2,0.5666666666666667,0.5193097781429745,0.5662330699045343,1217
cifar10n_taskil__c10n_worse__derpp__seed2,cifar10n_taskil,derpp,cifar10n:worse,0.402,2,0.6333333333333333,0.5334685598377282,0.6319740533103324,986
cifar10n_taskil__c10n_worse__derpp__seed2,cifar10n_taskil,derpp,cifar10n:worse,0.402,2,0.7,0.5609452736318408,0.6995274688473981,804
cifar10n_taskil__c10n_worse__derpp__seed2,cifar10n_taskil,derpp,cifar10n:worse,0.402,2,0.7666666666666666,0.5512605042016807,0.7635308681415911,595
cifar10n_taskil__c10n_worse__derpp__seed2,cifar10n_taskil,derpp,cifar10n:worse,0.402,2,0.8333333333333334,0.642512077294686,0.8316002296652771,414
cifar10n_taskil__c10n_worse__derpp__seed2,cifar10n_taskil,derpp,cifar10n:worse,0.402,2,0.9,0.6896551724137931,0.8969447603627639,261
cifar10n_taskil__c10n_worse__derpp__seed2,cifar10n_taskil,derpp,cifar10n:worse,0.402,2,0.9666666666666667,0.7733333333333333,0.9530873632431031,75
cifar10n_taskil__c10n_worse__derpp__seed3,cifar10n_taskil,derpp,cifar10n:worse,0.389,3,0.03333333333333333,,,0
cifar10n_taskil__c10n_worse__derpp__seed3,cifar10n_taskil,derpp,cifar10n:worse,0.389,3,0.1,,,0
cifar10n_taskil__c10n_worse__derpp__seed3,cifar10n_taskil,derpp,cifar10n:worse,0.389,3,0.16666666666666669,,,0
cifar10n_taskil__c10n_worse__derpp__seed3,cifar10n_taskil,derpp,cifar10n:worse,0.389,3,0.23333333333333334,,,0
cifar10n_taskil__c10n_worse__derpp__seed3,cifar10n_taskil,derpp,cifar10n:worse,0.389,3,0.3,,,0
cifar10n_taskil__c10n_worse__derpp__seed3,cifar10n_taskil,derpp,cifar10n:worse,0.389,3,0.3666666666666667,,,0
cifar10n_taskil__c10n_worse__derpp__seed3,cifar10n_taskil,derpp,cifar10n:worse,0.389,3,0.43333333333333335,,,0
cifar10n_taskil__c10n_worse__derpp__seed3,cifar10n_taskil,derpp,cifar10n:worse,0.389,3,0.5,0.5195530726256983,0.5169193395023239,716
cifar10n_taskil__c10n_worse__derpp__seed3,cifar10n_taskil,derpp,cifar10n:worse,0.389,3,0.5666666666666667,0.5423340961098398,0.5651946605661278,1311
cifar10n_taskil__c10n_worse__derpp__seed3,cifar10n_taskil,derpp,cifar10n:worse,0.389,3,0.6333333333333333,0.5915750915750916,0.631757201947572,1092
cifar10n_taskil__c10n_worse__derpp__seed3,cifar10n_taskil,derpp,cifar10n:worse,0.389,3,0.7,0.625421822272216,0.6979078989061113,889
cifar10n_taskil__c10n_worse__derpp__seed3,cifar10n_taskil,derpp,cifar10n:worse,0.389,3,0.7666666666666666,0.7225130890052356,0.7649421343420605,573
cifar10n_taskil__c10n_worse__derpp__seed3,cifar10n_taskil,derpp,cifar10n:worse,0.389,3,0.8333333333333334,0.7178423236514523,0.8269410608220397,241
cifar10n_taskil__c10n_worse__derpp__seed3,cifar10n_taskil,derpp,cifar10n:worse,0.389,3,0.9,0.7090909090909091,0.8962275754321706,110
cifar10n_taskil__c10n_worse__derpp__seed3,cifar10n_taskil,derpp,cifar10n:worse,0.389,3,0.9666666666666667,0.7058823529411765,0.9733381201239193,68
cifar10n_taskil__c10n_worse__derpp__seed4,cifar10n_taskil,derpp,cifar10n:worse,0.4,4,0.03333333333333333,,,0
cifar10n_taskil__c10n_worse__derpp__seed4,cifar10n_taskil,derpp,cifar10n:worse,0.4,4,0.1,,,0
cifar10n_taskil__c10n_worse__derpp__seed4,cifar10n_taskil,derpp,cifar10n:worse,0.4,4,0.16666666666666669,,,0
cifar10n_taskil__c10n_worse__derpp__seed4,cifar10n_taskil,derpp,cifar10n:worse,0.4,4,0.23333333333333334,,,0
cifar10n_taskil__c10n_worse__derpp__seed4,cifar10n_taskil,derpp,cifar10n:worse,0.4,4,0.3,,,0
cifar10n_taskil__c10n_worse__derpp__seed4,cifar10n_taskil,derpp,cifar10n:worse,0.4,4,0.3666666666666667,,,0
cifar10n_taskil__c10n_worse__derpp__seed4,cifar10n_taskil,derpp,cifar10n:worse,0.4,4,0.43333333333333335,,,0
cifar10n_taskil__c10n_worse__derpp__seed4,cifar10n_taskil,derpp,cifar10n:worse,0.4,4,0.5,0.5196078431372549,0.5168770762050853,510
cifar10n_taskil__c10n_worse__derpp__seed4,cifar10n_taskil,derpp,cifar10n:worse,0.4,4,0.5666666666666667,0.5639810426540285,0.5673168449605246,1055
cifar10n_taskil__c10n_worse__derpp__seed4,cifar10n_taskil,derpp,cifar10n:worse,0.4,4,0.6333333333333333,0.5717054263565892,0.6321235878407493,1032
cifar10n_taskil__c10n_worse__derpp__seed4,cifar10n_taskil,derpp,cifar10n:worse,0.4,4,0.7,0.5980810234541578,0.69940588799621,938
cifar10n_taskil__c10n_worse__derpp__seed4,cifar10n_taskil,derpp,cifar10n:worse,0.4,4,0.7666666666666666,0.6529492455418381,0.7651213839220903,729
cifar10n_taskil__c10n_worse__derpp__seed4,cifar10n_taskil,derpp,cifar10n:worse,0.4,4,0.8333333333333334,0.6947890818858561,0.8305129975302343,403
cifar10n_taskil__c10n_worse__derpp__seed4,cifar10n_taskil,derpp,cifar10n:worse,0.4,4,0.9,0.8253968253968254,0.8967012069212696,189
cifar10n_taskil__c10n_worse__derpp__seed4,cifar10n_taskil,derpp,cifar10n:worse,0.4,4,0.9666666666666667,0.8819444444444444,0.971201485229863,144
cifar10n_taskil__c10n_worse__er__seed0,cifar10n_taskil,er,cifar10n:worse,0.4,0,0.03333333333333333,,,0
cifar10n_taskil__c10n_worse__er__seed0,cifar10n_taskil,er,cifar10n:worse,0.4,0,0.1,,,0
cifar10n_taskil__c10n_worse__er__seed0,cifar10n_taskil,er,cifar10n:worse,0.4,0,0.16666666666666669,,,0
cifar10n_taskil__c10n_worse__er__seed0,cifar10n_taskil,er,cifar10n:worse,0.4,0,0.23333333333333334,,,0
cifar10n_taskil__c10n_worse__er__seed0,cifar10n_taskil,er,cifar10n:worse,0.4,0,0.3,,,0
cifar10n_taskil__c10n_worse__er__seed0,cifar10n_taskil,er,cifar10n:worse,0.4,0,0.3666666666666667,,,0
cifar10n_taskil__c10n_worse__er__seed0,cifar10n_taskil,er,cifar10n:worse,0.4,0,0.43333333333333335,,,0
cifar10n_taskil__c10n_worse__er__seed0,cifar10n_taskil,er,cifar10n:worse,0.4,0,0.5,0.5725806451612904,0.5161211394494579,124
cifar10n_taskil__c10n_worse__er__seed0,cifar10n_taskil,er,cifar10n:worse,0.4,0,0.5666666666666667,0.5131086142322098,0.5672836433189192,267
cifar10n_taskil__c10n_worse__er__seed0,cifar10n_taskil,er,cifar10n:worse,0.4,0,0.6333333333333333,0.4666666666666667,0.6352071255445481,240
cifar10n_taskil__c10n_worse__er__seed0,cifar10n_taskil,er,cifar10n:worse,0.4,0,0.7,0.4934640522875817,0.7010793259330824,306
cifar10n_taskil__c10n_worse__er__seed0,cifar10n_taskil,er,cifar10n:worse,0.4,0,0.7666666666666666,0.4954682779456193,0.769083199364181,331
cifar10n_taskil__c10n_worse__er__seed0,cifar10n_taskil,er,cifar10n:worse,0.4,0,0.8333333333333334,0.5213483146067416,0.8350435708345992,445
cifar10n_taskil__c10n_worse__er__seed0,cifar10n_taskil,er,cifar10n:worse,0.4,0,0.9,0.5583203732503889,0.903611059878514,643
cifar10n_taskil__c10n_worse__er__seed0,cifar10n_taskil,er,cifar10n:worse,0.4,0,0.9666666666666667,0.5926626323751891,0.9834806399924312,2644
cifar10n_taskil__c10n_worse__er__seed1,cifar10n_taskil,er,cifar10n:worse,0.393,1,0.03333333333333333,,,0
cifar10n_taskil__c10n_worse__er__seed1,cifar10n_taskil,er,cifar10n:worse,0.393,1,0.1,,,0
cifar10n_taskil__c10n_worse__er__seed1,cifar10n_taskil,er,cifar10n:worse,0.393,1,0.16666666666666669,,,0
cifar10n_taskil__c10n_worse__er__seed1,cifar10n_taskil,er,cifar10n:worse,0.393,1,0.23333333333333334,,,0
cifar10n_taskil__c10n_worse__er__seed1,cifar10n_taskil,er,cifar10n:worse,0.393,1,0.3,,,0
cifar10n_taskil__c10n_worse__er__seed1,cifar10n_taskil,er,cifar10n:worse,0.393,1,0.3666666666666667,,,0
cifar10n_taskil__c10n_worse__er__seed1,cifar10n_taskil,er,cifar10n:worse,0.393,1,0.43333333333333335,,,0
cifar10n_taskil__c10n_worse__er__seed1,cifar10n_taskil,er,cifar10n:worse,0.393,1,0.5,0.4117647058823529,0.5169010477907517,102
cifar10n_taskil__c10n_worse__er__seed1,cifar10n_taskil,er,cifar10n:worse,0.393,1,0.5666666666666667,0.5078740157480315,0.5664539421637227,254
cifar10n_taskil__c10n_worse__er__seed1,cifar10n_taskil,er,cifar10n:worse,0.393,1,0.6333333333333333,0.4696969696969697,0.6320009448311545,264
cifar10n_taskil__c10n_worse__er__seed1,cifar10n_taskil,er,cifar10n:worse,0.393,1,0.7,0.4722222222222222,0.7019567473067178,288
cifar10n_taskil__c10n_worse__er__seed1,cifar10n_taskil,er,cifar10n:worse,0.393,1,0.7666666666666666,0.5193370165745856,0.7683347218273753,362
cifar10n_taskil__c10n_worse__er__seed1,cifar10n_taskil,er,cifar10n:worse,0.393,1,0.8333333333333334,0.5264423076923077,0.8345885445865301,416
cifar10n_taskil__c10n_worse__er__seed1,cifar10n_taskil,er,cifar10n:worse,0.393,1,0.9,0.5426229508196722,0.9020885410856028,610
cifar10n_taskil__c10n_worse__er__seed1,cifar10n_taskil,er,cifar10n:worse,0.393,1,0.9666666666666667,0.5613905325443787,0.9827678166329861,2704
cifar10n_taskil__c10n_worse__er__seed2,cifar10n_taskil,er,cifar10n:worse,0.402,2,0.03333333333333333,,,0
cifar10n_taskil__c10n_worse__er__seed2,cifar10n_taskil,er,cifar10n:worse,0.402,2,0.1,,,0
cifar10n_taskil__c10n_worse__er__seed2,cifar10n_taskil,er,cifar10n:worse,0.402,2,0.16666666666666669,,,0
cifar10n_taskil__c10n_worse__er__seed2,cifar10n_taskil,er,cifar10n:worse,0.402,2,0.23333333333333334,,,0
cifar10n_taskil__c10n_worse__er__seed2,cifar10n_taskil,er,cifar10n:worse,0.402,2,0.3,,,0
cifar10n_taskil__c10n_worse__er__seed2,cifar10n_taskil,er,cifar10n:worse,0.402,2,0.3666666666666667,,,0
cifar10n_taskil__c10n_worse__er__seed2,cifar10n_taskil,er,cifar10n:worse,0.402,2,0.43333333333333335,,,0
cifar10n_taskil__c10n_worse__er__seed2,cifar10n_taskil,er,cifar10n:worse,0.402,2,0.5,0.5214285714285715,0.5168069281748363,140
cifar10n_taskil__c10n_worse__er__seed2,cifar10n_taskil,er,cifar10n:worse,0.402,2,0.5666666666666667,0.47157190635451507,0.5698418517575217,299
cifar10n_taskil__c10n_worse__er__seed2,cifar10n_taskil,er,cifar10n:worse,0.402,2,0.6333333333333333,0.4953560371517028,0.6338580741601831,323
cifar10n_taskil__c10n_worse__er__seed2,cifar10n_taskil,er,cifar10n:worse,0.402,2,0.7,0.48825065274151436,0.7007635470781252,383
cifar10n_taskil__c10n_worse__er__seed2,cifar10n_taskil,er,cifar10n:worse,0.402,2,0.7666666666666666,0.5355450236966824,0.7664936694771193,422
cifar10n_taskil__c10n_worse__er__seed2,cifar10n_taskil,er,cifar10n:worse,0.402,2,0.8333333333333334,0.5281124497991968,0.8349070531058024,498
cifar10n_taskil__c10n_worse__er__seed2,cifar10n_taskil,er,cifar10n:worse,0.402,2,0.9,0.5879828326180258,0.9021630832906786,699
cifar10n_taskil__c10n_worse__er__seed2,cifar10n_taskil,er,cifar10n:worse,0.402,2,0.9666666666666667,0.5782647584973166,0.9792853132130208,2236
cifar10n_taskil__c10n_worse__er__seed3,cifar10n_taskil,er,cifar10n:worse,0.389,3,0.03333333333333333,,,0
cifar10n_taskil__c10n_worse__er__seed3,cifar10n_taskil,er,cifar10n:worse,0.389,3,0.1,,,0
cifar10n_taskil__c10n_worse__er__seed3,cifar10n_taskil,er,cifar10n:worse,0.389,3,0.16666666666666669,,,0
cifar10n_taskil__c10n_worse__er__seed3,cifar10n_taskil,er,cifar10n:worse,0.389,3,0.23333333333333334,,,0
cifar10n_taskil__c10n_worse__er__seed3,cifar10n_taskil,er,cifar10n:worse,0.389,3,0.3,,,0
cifar10n_taskil__c10n_worse__er__seed3,cifar10n_taskil,er,cifar10n:worse,0.389,3,0.3666666666666667,,,0
cifar10n_taskil__c10n_worse__er__seed3,cifar10n_taskil,er,cifar10n:worse,0.389,3,0.43333333333333335,,,0
cifar10n_taskil__c10n_worse__er__seed3,cifar10n_taskil,er,cifar10n:worse,0.389,3,0.5,0.49645390070921985,0.5176746020925805,141
cifar10n_taskil__c10n_worse__er__seed3,cifar10n_taskil,er,cifar10n:worse,0.389,3,0.5666666666666667,0.5559440559440559,0.5678028095435429,286
cifar10n_taskil__c10n_worse__er__seed3,cifar10n_taskil,er,cifar10n:worse,0.389,3,0.6333333333333333,0.5643564356435643,0.6337138001281436,303
cifar10n_taskil__c10n_worse__er__seed3,cifar10n_taskil,er,cifar10n:worse,0.389,3,0.7,0.5,0.699783408280575,330
cifar10n_taskil__c10n_worse__er__seed3,cifar10n_taskil,er,cifar10n:worse,0.389,3,0.7666666666666666,0.5384615384615384,0.7681495153326594,351
cifar10n_taskil__c10n_worse__er__seed3,cifar10n_taskil,er,cifar10n:worse,0.389,3,0.8333333333333334,0.4854586129753915,0.8334414809608887,447
cifar10n_taskil__c10n_worse__er__seed3,cifar10n_taskil,er,cifar10n:worse,0.389,3,0.9,0.5421303656597775,0.9034029388465639,629
cifar10n_taskil__c10n_worse__er__seed3,cifar10n_taskil,er,cifar10n:worse,0.389,3,0.9666666666666667,0.581774771189813,0.983989504813389,2513
cifar10n_taskil__c10n_worse__er__seed4,cifar10n_taskil,er,cifar10n:worse,0.4,4,0.03333333333333333,,,0
cifar10n_taskil__c10n_worse__er__seed4,cifar10n_taskil,er,cifar10n:worse,0.4,4,0.1,,,0
cifar10n_taskil__c10n_worse__er__seed4,cifar10n_taskil,er,cifar10n:worse,0.4,4,0.16666666666666669,,,0
cifar10n_taskil__c10n_worse__er__seed4,cifar10n_taskil,er,cifar10n:worse,0.4,4,0.23333333333333334,,,0
cifar10n_taskil__c10n_worse__er__seed4,cifar10n_taskil,er,cifar10n:worse,0.4,4,0.3,,,0
cifar10n_taskil__c10n_worse__er__seed4,cifar10n_taskil,er,cifar10n:worse,0.4,4,0.3666666666666667,,,0
cifar10n_taskil__c10n_worse__er__seed4,cifar10n_taskil,er,cifar10n:worse,0.4,4,0.43333333333333335,,,0
cifar10n_taskil__c10n_worse__er__seed4,cifar10n_taskil,er,cifar10n:worse,0.4,4,0.5,0.3961038961038961,0.5181468427181244,154
cifar10n_taskil__c10n_worse__er__seed4,cifar10n_taskil,er,cifar10n:worse,0.4,4,0.5666666666666667,0.4878048780487805,0.5674377166158785,369
cifar10n_taskil__c10n_worse__er__seed4,cifar10n_taskil,er,cifar10n:worse,0.4,4,0.6333333333333333,0.4946524064171123,0.6343289126049388,374
cifar10n_taskil__c10n_worse__er__seed4,cifar10n_taskil,er,cifar10n:worse,0.4,4,0.7,0.5294117647058824,0.6983474928108766,374
cifar10n_taskil__c10n_worse__er__seed4,cifar10n_taskil,er,cifar10n:worse,0.4,4,0.7666666666666666,0.5452380952380952,0.7670141853037334,420
cifar10n_taskil__c10n_worse__er__seed4,cifar10n_taskil,er,cifar10n:worse,0.4,4,0.8333333333333334,0.5930232558139535,0.8337581493133722,430
cifar10n_taskil__c10n_worse__er__seed4,cifar10n_taskil,er,cifar10n:worse,0.4,4,0.9,0.5359019264448336,0.9013325990603391,571
cifar10n_taskil__c10n_worse__er__seed4,cifar10n_taskil,er,cifar10n:worse,0.4,4,0.9666666666666667,0.5922876949740035,0.9837887152332161,2308
cifar10n_taskil__c10n_worse__gate_conf__seed0,cifar10n_taskil,gate_conf,cifar10n:worse,0.4,0,0.03333333333333333,,,0
cifar10n_taskil__c10n_worse__gate_conf__seed0,cifar10n_taskil,gate_conf,cifar10n:worse,0.4,0,0.1,,,0
cifar10n_taskil__c10n_worse__gate_conf__seed0,cifar10n_taskil,gate_conf,cifar10n:worse,0.4,0,0.16666666666666669,,,0
cifar10n_taskil__c10n_worse__gate_conf__seed0,cifar10n_taskil,gate_conf,cifar10n:worse,0.4,0,0.23333333333333334,,,0
cifar10n_taskil__c10n_worse__gate_conf__seed0,cifar10n_taskil,gate_conf,cifar10n:worse,0.4,0,0.3,,,0
cifar10n_taskil__c10n_worse__gate_conf__seed0,cifar10n_taskil,gate_conf,cifar10n:worse,0.4,0,0.3666666666666667,,,0
cifar10n_taskil__c10n_worse__gate_conf__seed0,cifar10n_taskil,gate_conf,cifar10n:worse,0.4,0,0.43333333333333335,,,0
cifar10n_taskil__c10n_worse__gate_conf__seed0,cifar10n_taskil,gate_conf,cifar10n:worse,0.4,0,0.5,0.484472049689441,0.5173850814748254,161
cifar10n_taskil__c10n_worse__gate_conf__seed0,cifar10n_taskil,gate_conf,cifar10n:worse,0.4,0,0.5666666666666667,0.4605263157894737,0.5660109886605489,304
cifar10n_taskil__c10n_worse__gate_conf__seed0,cifar10n_taskil,gate_conf,cifar10n:worse,0.4,0,0.6333333333333333,0.4728434504792332,0.6339348383224048,313
cifar10n_taskil__c10n_worse__gate_conf__seed0,cifar10n_taskil,gate_conf,cifar10n:worse,0.4,0,0.7,0.478125,0.7016237404197454,320
cifar10n_taskil__c10n_worse__gate_conf__seed0,cifar10n_taskil,gate_conf,cifar10n:worse,0.4,0,0.7666666666666666,0.5052083333333334,0.7673478171539804,384
cifar10n_taskil__c10n_worse__gate_conf__seed0,cifar10n_taskil,gate_conf,cifar10n:worse,0.4,0,0.8333333333333334,0.5261121856866537,0.8355667841273073,517
cifar10n_taskil__c10n_worse__gate_conf__seed0,cifar10n_taskil,gate_conf,cifar10n:worse,0.4,0,0.9,0.5798561151079137,0.9017383658628669,695
cifar10n_taskil__c10n_worse__gate_conf__seed0,cifar10n_taskil,gate_conf,cifar10n:worse,0.4,0,0.9666666666666667,0.6170858629661752,0.9805710566684875,2306
cifar10n_taskil__c10n_worse__gate_conf__seed1,cifar10n_taskil,gate_conf,cifar10n:worse,0.393,1,0.03333333333333333,,,0
cifar10n_taskil__c10n_worse__gate_conf__seed1,cifar10n_taskil,gate_conf,cifar10n:worse,0.393,1,0.1,,,0
cifar10n_taskil__c10n_worse__gate_conf__seed1,cifar10n_taskil,gate_conf,cifar10n:worse,0.393,1,0.16666666666666669,,,0
